accel x,accel y,accel z,freefall,colision,Motion,Time_of_use,date,Time
9.7674234,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:52:47.662378
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:46.599863
9.7674234,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:52:45.522294
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:44.438748
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:43.374358
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:42.327476
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:41.252197
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:40.201258
9.7674234,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:52:39.151476
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:38.101825
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:37.031291
9.80665,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:52:35.957307
9.7281968,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:34.895201
9.80665,-0.8237586,0.0784532,False,False,False,0:00:00,2021-11-16,20:52:33.848044
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:32.770653
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:31.720656
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:30.658245
9.7674234,-0.9022117999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:29.570803
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:28.509915
9.7674234,-0.8237586,0.0784532,False,False,False,0:00:00,2021-11-16,20:52:27.423287
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:26.355157
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:25.304334
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:24.216147
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:23.143202
9.7674234,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:22.088461
9.6889702,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:21.032328
9.6889702,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:19.944086
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:18.873196
9.7674234,-0.8629851999999999,0.0784532,False,False,False,0:00:00,2021-11-16,20:52:17.794187
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:16.740585
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:52:15.658527
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:14.581519
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:13.531434
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:12.480945
9.7281968,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:11.412974
9.6889702,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:52:10.360201
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:09.266624
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:08.203928
9.80665,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:07.126049
9.7674234,-0.8629851999999999,0.0784532,False,False,False,0:00:00,2021-11-16,20:52:06.046376
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:04.999298
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:03.940115
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:02.848953
9.7281968,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:01.762817
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:00.699303
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:59.631510
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:58.520256
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:57.462266
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:56.394354
9.80665,-0.9022117999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:55.340510
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:54.286772
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:53.212786
9.7674234,-0.8237586,0.0784532,False,False,False,0:00:00,2021-11-16,20:51:52.152329
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:51.093134
9.7281968,-0.784532,0.196133,False,False,False,0:00:00,2021-11-16,20:51:50.040060
9.80665,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:48.966364
9.7281968,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:47.892353
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:46.841821
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:51:45.735248
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:44.650642
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:51:43.594203
9.7281968,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:42.523116
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:41.468317
9.7674234,-0.8237586,0.0784532,False,False,False,0:00:00,2021-11-16,20:51:40.358339
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:39.303558
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:38.250432
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:37.185658
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:36.069373
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:34.992851
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:33.941120
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:32.890984
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:31.846357
9.7674234,-0.8237586,0.0784532,False,False,False,0:00:00,2021-11-16,20:51:30.765358
9.7281968,-0.7453053999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:29.682908
9.7281968,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:28.581567
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:27.492300
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:26.431448
9.7674234,-0.9022117999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:25.383541
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:24.329455
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:23.281383
9.80665,-0.784532,0.196133,False,False,False,0:00:00,2021-11-16,20:51:22.237890
9.7674234,-0.784532,0.196133,False,False,False,0:00:00,2021-11-16,20:51:21.169341
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:20.111582
9.6889702,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:19.062735
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:18.011786
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:16.965493
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:15.913509
9.80665,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:14.854611
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:13.809774
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:12.766189
9.80665,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:11.710812
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:10.649017
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:09.601551
9.7674234,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:08.546359
9.7281968,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:07.500935
9.80665,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:51:06.445767
9.7674234,-0.9022117999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:05.392829
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:51:04.350357
9.7674234,-0.9414384,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:03.307938
9.7281968,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:02.268272
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:51:01.222194
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:51:00.154954
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:50:59.097415
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:58.034160
9.6889702,-0.784532,0.196133,False,False,False,0:00:00,2021-11-16,20:50:56.982737
9.7281968,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:50:55.935696
9.7674234,-0.9022117999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:50:54.884193
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:53.829924
9.6889702,-0.7453053999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:50:52.790440
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:51.742137
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:50.686050
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:49.624875
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:48.557646
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:47.502865
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:50:46.460618
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:45.361521
9.7281968,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:44.303620
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:43.261148
9.7674234,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:42.204641
9.7281968,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:41.151608
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:40.102919
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:39.034645
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:37.991115
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:36.942481
9.80665,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:50:35.883469
9.7674234,-0.9022117999999999,0.0784532,False,False,False,0:00:00,2021-11-16,20:50:34.835005
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:33.750246
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:50:32.695893
9.80665,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:50:31.654187
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:50:30.613195
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:29.569808
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:28.501007
9.845876599999999,-0.9022117999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:27.451530
9.80665,-0.8237586,0.0784532,False,False,False,0:00:00,2021-11-16,20:50:26.403495
9.80665,-0.9022117999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:50:25.362179
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:24.306911
9.7674234,-0.8629851999999999,0.0784532,False,False,False,0:00:00,2021-11-16,20:50:23.253106
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:50:22.211763
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:21.151761
9.7281968,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:20.104308
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:19.065600
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:50:17.998534
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:50:16.945416
9.7674234,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:15.901336
9.80665,-0.8237586,0.2353596,False,False,False,0:00:00,2021-11-16,20:50:14.843692
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:50:13.779358
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:12.724604
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:11.680546
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:10.634151
9.7281968,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:09.595432
9.7674234,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:50:08.545756
9.7281968,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:50:07.500299
9.7674234,-0.9022117999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:50:06.428762
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:05.382266
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:04.342321
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:03.261582
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:50:02.211207
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:50:01.166546
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:50:00.114635
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:59.071191
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:58.025422
9.6889702,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:56.975907
9.80665,-0.8629851999999999,0.0784532,False,False,False,0:00:00,2021-11-16,20:49:55.935041
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:54.896319
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:53.846550
9.7674234,-0.9414384,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:52.793637
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:51.723094
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:50.653669
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:49.590283
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:48.539406
9.80665,-0.9022117999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:47.497482
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:46.445740
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:45.400975
9.7281968,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:44.354131
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:43.314075
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:42.260706
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:41.209213
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:40.164764
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:39.114189
9.7281968,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:38.052424
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:37.000122
9.7281968,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:35.950358
9.7281968,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:34.904516
9.7674234,-0.784532,0.0784532,False,False,False,0:00:00,2021-11-16,20:49:33.866774
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:32.816512
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:31.770890
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:30.721101
9.7674234,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:29.664401
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:28.610814
9.7674234,-0.784532,0.2353596,False,False,False,0:00:00,2021-11-16,20:49:27.562742
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:26.516618
9.7674234,-0.784532,0.0784532,False,False,False,0:00:00,2021-11-16,20:49:25.454616
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:24.399576
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:23.352328
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:22.311760
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:21.234664
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:20.182250
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:19.142079
9.7281968,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:18.098464
9.7281968,-0.784532,0.196133,False,False,False,0:00:00,2021-11-16,20:49:17.053289
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:16.011203
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:14.954578
9.7281968,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:49:13.912283
9.7674234,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:49:12.875056
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:11.826458
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:10.781136
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:09.734514
9.7281968,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:08.686508
9.7674234,-0.9022117999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:07.636023
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:06.585863
9.7674234,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:05.545144
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:04.495965
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:03.434322
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:02.381570
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:49:01.340932
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:49:00.268833
9.80665,-0.9022117999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:48:59.216117
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:58.173570
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:57.124713
9.7674234,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:56.083383
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:48:55.040093
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:48:53.986475
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:52.926621
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:51.881299
9.7281968,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:50.836299
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:49.798984
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:48.752762
9.845876599999999,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:48:47.713450
9.7674234,-0.9022117999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:48:46.670974
9.80665,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:48:45.630451
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:44.589346
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:48:43.539797
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:48:42.495548
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:41.442198
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:48:40.392987
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:39.345964
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:48:38.264201
9.7674234,-0.8237586,0.2353596,False,False,False,0:00:00,2021-11-16,20:48:37.222059
9.7674234,-0.784532,0.196133,False,False,False,0:00:00,2021-11-16,20:48:36.176436
9.7281968,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:48:35.125062
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:34.080408
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:33.029333
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:48:31.981383
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:30.931355
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:29.891243
9.845876599999999,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:28.834833
9.7674234,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:48:27.754091
9.7674234,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:48:26.702551
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:25.664302
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:48:24.622099
9.7674234,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:48:23.575286
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:22.524012
9.80665,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:48:21.482270
9.7281968,-0.8629851999999999,0.0784532,False,False,False,0:00:00,2021-11-16,20:48:20.442870
9.80665,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:48:19.402201
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:48:18.366659
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:48:17.312807
9.7674234,-0.784532,0.0784532,False,False,False,0:00:00,2021-11-16,20:48:16.272229
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:15.233537
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:14.192192
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:48:13.151589
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:48:12.054971
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:48:10.996427
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:48:09.950837
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:48:08.904038
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:48:07.877488
